-amaya-
-AngelOfLight-
-FallingAngels-
-Grell_Sutcliff-
-lilth-
-ramenlover-
-Rosemary-
Addison
Aiko-Haruno
Akira_Renji
AlexTheDark
ANGELvsDEVIL
asiangirl
baxter09
Beowulf-
blackdeath89
blacksama
Brie-chan
broly294
Catangel95
Chellle
CherrySmoothie
cline125
Crystal_Death
cutieangel
D-V
Dante_6-6-6
darkdragon
darkwolfangel
DD213
deathlife123
Devmastuh
Dragon360
Drrakkarr
Foashroom
Frost_Angel
hanyou-chan
hazim1
HazukiSama
Hedgie-chan
hellwolf
jely_bely
Jerk14
JinxedFox
Kallenlover3970
KallensLife
katedadevil
Ketsueki-nikiba
kirzel034
kiyomigirl
Krombopulos
KyuuAL
L-Lawliet-
LacusClyne_Sama
LadyLuke
Lady_Death_Cat
Legacy9691
luffy3rdGear
Lycan-
MidnightSky
Miharu101
Miss_Brightside
motoko123
mut102
neko-love
Neko_Rap
Nidhi_Lover
niko_hakubi
OverjoyedTuna
P0llUT3R
Pichigaru
pluto-kun
Ramzeke
RhythmxBeat
Robert_J_Garber
rockeaty
rose_of_life
Sajaho
Sasuke_Hugo
schmexy_ass
Shadow_kitty
shaku1347
shuhaku
Skiritai_95
skullhunterj
Spooky13
Starry_Eyed
stryker15
Suicidal_Tears
sweetangry
TakuTaku
tarzantom22
Tea121
thankthelord
The-Fallen-Ones
the_bloody_rose
The_Troll
UltimaSasuke
Vampyra
Vonkejser
why_me
WingedWolf24
wolf-girl136
Wolfen-
wolf_rain31
XxEmOlUvEr17xX
XxVampireGirxlX
Xxxemo-angelxxX
Xx_Amaterasu_xX
Zang3t5u
_Zel_
