Asterick|34572|Black Clover|6|52|1|Low
Asterick|35972|Fairy Tail: Final Series|6|7|1|Low
Asterick|37349|Goblin Slayer|7|7|1|Low
Asterick|21|One Piece|10|862|1|Low
Asterick|37450|Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai|9|7|1|Low
Asterick|36474|Sword Art Online: Alicization|8|7|1|Low
Asterick|37430|Tensei shitara Slime Datta Ken|7|7|1|Low
Asterick|4654|Toaru Majutsu no Index|0|3|1|Low
Asterick|37579|Tonari no Kyuuketsuki-san|5|4|1|Low
Asterick|25157|Trinity Seven|0|10|1|Low
Asterick|37976|Zombieland Saga|7|7|1|Low
Asterick|25397|Absolute Duo|5|12|2|Low
Asterick|22199|Akame ga Kill!|6|24|2|Low
Asterick|6547|Angel Beats!|8|13|2|Low
Asterick|11111|Another|6|12|2|Low
Asterick|37735|Aru Zombie Shoujo no Sainan|1|1|2|Low
Asterick|20787|Black Bullet|4|13|2|Low
Asterick|31964|Boku no Hero Academia|7|13|2|Low
Asterick|33486|Boku no Hero Academia 2nd Season|8|25|2|Low
Asterick|36456|Boku no Hero Academia 3rd Season|9|25|2|Low
Asterick|36896|Boku no Hero Academia the Movie: Futari no Hero|8|1|2|Low
Asterick|14345|Btooom!|4|12|2|Low
Asterick|28999|Charlotte|5|13|2|Low
Asterick|16157|Choujigen Game Neptune The Animation|4|12|2|Low
Asterick|14741|Chuunibyou demo Koi ga Shitai!|6|12|2|Low
Asterick|1575|Code Geass: Hangyaku no Lelouch|8|25|2|Low
Asterick|2904|Code Geass: Hangyaku no Lelouch R2|9|25|2|Low
Asterick|35756|Comic Girls|7|12|2|Low
Asterick|32189|Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen|3|12|2|Low
Asterick|16592|Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation|4|13|2|Low
Asterick|35849|Darling in the FranXX|5|24|2|Low
Asterick|15583|Date A Live|7|12|2|Low
Asterick|19163|Date A Live II|4|10|2|Low
Asterick|24655|Date A Live Movie: Mayuri Judgment|3|1|2|Low
Asterick|17641|Date A Live: Date to Date|6|1|2|Low
Asterick|1535|Death Note|7|37|2|Low
Asterick|28121|Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka|6|13|2|Low
Asterick|32901|Eromanga-sensei|6|12|2|Low
Asterick|6702|Fairy Tail|7|175|2|Low
Asterick|22043|Fairy Tail (2014)|8|102|2|Low
Asterick|22297|Fate/stay night: Unlimited Blade Works|7|12|2|Low
Asterick|28701|Fate/stay night: Unlimited Blade Works 2nd Season|7|13|2|Low
Asterick|32979|Flip Flappers|7|13|2|Low
Asterick|5114|Fullmetal Alchemist: Brotherhood|8|64|2|Low
Asterick|30544|Gakusen Toshi Asterisk|5|12|2|Low
Asterick|31737|Gakusen Toshi Asterisk 2nd Season|3|12|2|Low
Asterick|918|Gintama|10|201|2|Low
Asterick|15335|Gintama Movie 2: Kanketsu-hen - Yorozuya yo Eien Nare|10|1|2|Low
Asterick|9969|Gintama'|10|51|2|Low
Asterick|15417|Gintama': Enchousen|10|13|2|Low
Asterick|34096|Gintama.|10|12|2|Low
Asterick|35843|Gintama.: Porori-hen|8|13|2|Low
Asterick|36838|Gintama.: Shirogane no Tamashii-hen|9|12|2|Low
Asterick|37491|Gintama.: Shirogane no Tamashii-hen - Kouhan-sen|10|14|2|Low
Asterick|28977|Gintama°|10|51|2|Low
Asterick|20583|Haikyuu!!|8|25|2|Low
Asterick|28891|Haikyuu!! Second Season|9|25|2|Low
Asterick|32935|Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou|10|10|2|Low
