70707|10012|Carnival Phantasm|0|3|1|Low
70707|455|Fantastic Children|0|5|1|Low
70707|34662|Fate/Apocrypha|0|0|1|Low
70707|8986|Supernatural The Animation|7|10|1|Low
70707|873|.hack//Roots|6|26|2|Low
70707|298|.hack//Tasogare no Udewa Densetsu|5|12|2|Low
70707|5525|07-Ghost|7|25|2|Low
70707|857|Air Gear|7|25|2|Low
70707|2225|Alps no Shoujo Heidi|5|52|2|Low
70707|6547|Angel Beats!|7|13|2|Low
70707|2251|Baccano!|10|13|2|Low
70707|288|Bakuten Shoot Beyblade|5|51|2|Low
70707|1670|Bakuten Shoot Beyblade the Movie: Gekitou!! Takao vs. Daichi|5|1|2|Low
70707|9513|Beelzebub|8|60|2|Low
70707|68|Black Cat|7|23|2|Low
70707|150|Blood+|8|50|2|Low
70707|405|Blood: The Last Vampire|7|1|2|Low
70707|1536|Busou Renkin|6|26|2|Low
70707|1689|Byousoku 5 Centimeter|9|3|2|Low
70707|232|Cardcaptor Sakura|8|70|2|Low
70707|371|Cardcaptor Sakura Movie 1|5|1|2|Low
70707|372|Cardcaptor Sakura Movie 2: Fuuin Sareta Card|7|1|2|Low
70707|1078|Cardcaptor Sakura: Kero-chan ni Omakase!|0|1|2|Low
70707|12187|Carnival Phantasm EX Season|0|1|2|Low
70707|15927|Carnival Phantasm: HibiChika Special|0|1|2|Low
70707|12255|Carnival Phantasm: Illya-jou|0|1|2|Low
70707|951|Chibi Maruko-chan|7|142|2|Low
70707|1575|Code Geass: Hangyaku no Lelouch|8|25|2|Low
70707|2904|Code Geass: Hangyaku no Lelouch R2|7|25|2|Low
70707|233|Daa! Daa! Daa!|8|78|2|Low
70707|26349|Danna ga Nani wo Itteiru ka Wakaranai Ken|8|13|2|Low
70707|2025|Darker than Black: Kuro no Keiyakusha|7|25|2|Low
70707|6880|Deadman Wonderland|6|12|2|Low
70707|292|Dear Boys|5|26|2|Low
70707|28223|Death Parade|9|12|2|Low
70707|35120|Devilman: Crybaby|8|10|2|Low
70707|552|Digimon Adventure|7|54|2|Low
70707|1313|Digimon Adventure 02|7|50|2|Low
70707|25687|Digimon Adventure tri. 1: Saikai|8|1|2|Low
70707|32108|Digimon Adventure tri. 2: Ketsui|7|1|2|Low
70707|32551|Digimon Adventure tri. 3: Kokuhaku|7|1|2|Low
70707|859|Digimon Savers|8|48|2|Low
70707|813|Dragon Ball Z|7|291|2|Low
70707|1685|Duel Masters|6|26|2|Low
70707|4443|Duel Masters Charge|6|52|2|Low
70707|6746|Durarara!!|7|24|2|Low
70707|34321|Fate/Grand Order: First Order|7|1|2|Low
70707|14829|Fate/kaleid liner Prisma☆Illya|7|10|2|Low
70707|12565|Fate/Prototype|8|1|2|Low
70707|356|Fate/stay night|6|24|2|Low
70707|6922|Fate/stay night Movie: Unlimited Blade Works|6|1|2|Low
70707|22297|Fate/stay night: Unlimited Blade Works|8|12|2|Low
70707|28701|Fate/stay night: Unlimited Blade Works 2nd Season|8|13|2|Low
70707|10087|Fate/Zero|9|13|2|Low
70707|11741|Fate/Zero 2nd Season|9|12|2|Low
70707|18507|Free!|6|12|2|Medium
70707|19671|Free!: FrFr - Short Movie|7|7|2|Low
70707|121|Fullmetal Alchemist|10|51|2|Low
70707|5114|Fullmetal Alchemist: Brotherhood|9|64|2|Low
70707|74|Gakuen Alice|6|26|2|Low
70707|35222|Gakuen Babysitters|8|12|2|Low
70707|23289|Gekkan Shoujo Nozaki-kun|8|12|2|Low
70707|132|GetBackers|7|49|2|Low
70707|476|Ginban Kaleidoscope|6|12|2|Low
70707|10417|Gyo|2|1|2|Low
70707|20583|Haikyuu!!|9|25|2|Low
70707|28891|Haikyuu!! Second Season|8|25|2|Low
70707|32935|Haikyuu!!: Karasuno Koukou vs. Shiratorizawa Gakuen Koukou|8|10|2|Low
70707|2026|Hayate no Gotoku!|6|52|2|Low
70707|5060|Hetalia Axis Powers|0|52|2|Low
70707|8479|Hetalia World Series|7|48|2|Low
