145|36649|Banana Fish|0|21|1|Low
145|30694|Dragon Ball Super|0|89|1|Low
145|35972|Fairy Tail: Final Series|0|9|1|Low
145|37991|JoJo no Kimyou na Bouken: Ougon no Kaze|0|9|1|Low
145|21|One Piece|6|782|1|Low
145|34034|Pokemon Sun & Moon|8|99|1|Low
145|36653|Tsurune: Kazemai Koukou Kyuudoubu|0|7|1|Low
145|19157|Youkai Watch|8|76|1|Low
145|5784|Ai no Kusabi (2012)|5|4|2|Low
145|101|Air|4|13|2|Low
145|656|Air in Summer|0|2|2|Low
145|30123|Akagami no Shirayuki-hime|6|12|2|Low
145|6987|Aki-Sora|6|1|2|Low
145|8577|Aki-Sora: Yume no Naka|6|2|2|Low
145|47|Akira|6|1|2|Low
145|16201|Aku no Hana|4|13|2|Low
145|19429|Akuma no Riddle|4|12|2|Low
145|22147|Amagi Brilliant Park|9|13|2|Low
145|30206|Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!|0|1|2|Low
145|30056|Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage|0|7|2|Low
145|31771|Amanchu!|8|12|2|Low
145|15085|Amnesia|4|12|2|Low
145|20655|Amnesia OVA|0|1|2|Low
145|6547|Angel Beats!|5|13|2|Low
145|9062|Angel Beats! Specials|0|2|2|Low
145|10067|Angel Beats!: Another Epilogue|0|1|2|Low
145|9989|Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.|4|11|2|Low
145|11433|Ano Natsu de Matteru|6|12|2|Low
145|11111|Another|5|12|2|Low
145|24833|Ansatsu Kyoushitsu|8|22|2|Low
145|19759|Ansatsu Kyoushitsu: Jump Festa 2013 Special|0|1|2|Low
145|21995|Ao Haru Ride|5|12|2|Low
145|9919|Ao no Exorcist|6|25|2|Low
145|11266|Ao no Exorcist: Kuro no Iede|0|1|2|Low
145|10647|Ao no Exorcist: Ura Ex|0|10|2|Low
145|6164|Aoi Hana|8|11|2|Low
145|477|Aria The Animation|8|13|2|Low
145|29893|Aria The Avvenire|9|3|2|Low
145|962|Aria The Natural|8|26|2|Low
145|3297|Aria The Origination|9|13|2|Low
145|4772|Aria The Origination: Sono Choppiri Himitsu no Basho ni...|0|1|2|Low
145|2563|Aria The OVA: Arietta|0|1|2|Low
145|28249|Arslan Senki (TV)|1|25|2|Low
145|13863|Arve Rezzle: Kikaijikake no Yousei-tachi|4|1|2|Low
145|21185|Baby Steps|7|25|2|Low
145|2251|Baccano!|7|13|2|Low
145|6347|Baka to Test to Shoukanjuu|4|13|2|Low
145|8516|Baka to Test to Shoukanjuu Ni!|4|13|2|Low
145|9471|Baka to Test to Shoukanjuu: Matsuri|0|2|2|Low
145|5081|Bakemonogatari|8|15|2|Low
145|23037|Bakumatsu Rock|5|12|2|Low
145|32664|Bananya|5|13|2|Low
145|10501|Bannou Yasai Ninninman|6|1|2|Low
145|22789|Barakamon|6|12|2|Low
145|10396|Ben-To|4|12|2|Low
145|530|Bishoujo Senshi Sailor Moon|7|46|2|Low
145|14751|Bishoujo Senshi Sailor Moon Crystal|7|26|2|Low
145|31733|Bishoujo Senshi Sailor Moon Crystal Season III|8|13|2|Low
