123e31|1735|Naruto: Shippuuden|0|318|1|Low
123e31|35248|18if|0|13|2|Low
123e31|32998|91 Days|0|12|2|Low
123e31|34777|91 Days Special|0|1|2|Low
123e31|25397|Absolute Duo|0|12|2|Low
123e31|31790|Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari|0|12|2|Low
123e31|32301|Active Raid: Kidou Kyoushuushitsu Dai Hachi Gakari 2nd|0|12|2|Low
123e31|1292|Afro Samurai|0|5|2|Low
123e31|30123|Akagami no Shirayuki-hime|0|12|2|Low
123e31|31173|Akagami no Shirayuki-hime 2nd Season|0|12|2|Low
123e31|22199|Akame ga Kill!|0|24|2|Low
123e31|25241|Akame ga Kill! Theater|0|24|2|Low
123e31|6987|Aki-Sora|0|1|2|Low
123e31|8577|Aki-Sora: Yume no Naka|0|2|2|Low
123e31|32828|Amaama to Inazuma|0|12|2|Low
123e31|6547|Angel Beats!|0|13|2|Low
123e31|11111|Another|0|12|2|Low
123e31|24833|Ansatsu Kyoushitsu|0|22|2|Low
123e31|30654|Ansatsu Kyoushitsu 2nd Season|0|25|2|Low
123e31|9919|Ao no Exorcist|0|25|2|Low
123e31|11737|Ao no Exorcist Movie|0|1|2|Low
123e31|33506|Ao no Exorcist: Kyoto Fujouou-hen|0|12|2|Low
123e31|32827|B: The Beginning|0|12|2|Low
123e31|2251|Baccano!|0|13|2|Low
123e31|3901|Baccano! Specials|0|3|2|Low
123e31|5081|Bakemonogatari|0|15|2|Low
123e31|67|Basilisk: Kouga Ninpou Chou|0|24|2|Low
123e31|35964|Basilisk: Ouka Ninpouchou|0|24|2|Low
123e31|31904|Big Order (TV)|0|10|2|Low
123e31|30782|Bikini Warriors|0|12|2|Low
123e31|20787|Black Bullet|0|13|2|Low
123e31|889|Black Lagoon|0|12|2|Low
123e31|4901|Black Lagoon: Roberta's Blood Trail|0|5|2|Low
123e31|1519|Black Lagoon: The Second Barrage|0|12|2|Low
123e31|4151|Blade of the Immortal|0|13|2|Low
123e31|269|Bleach|0|366|2|Low
123e31|2889|Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru|0|1|2|Low
123e31|4835|Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu|0|1|2|Low
123e31|8247|Bleach Movie 4: Jigoku-hen|0|1|2|Low
123e31|34618|Blend S|0|12|2|Low
123e31|11633|Blood Lad|0|10|2|Low
123e31|18441|Blood Lad: Wagahai wa Neko de wa Nai|0|1|2|Low
123e31|150|Blood+|0|50|2|Low
123e31|10490|Blood-C|0|12|2|Low
123e31|10681|Blood-C: The Last Dark|0|1|2|Low
123e31|31043|Boku dake ga Inai Machi|0|12|2|Low
123e31|31964|Boku no Hero Academia|0|13|2|Low
123e31|33486|Boku no Hero Academia 2nd Season|0|25|2|Low
123e31|36456|Boku no Hero Academia 3rd Season|0|25|2|Low
123e31|35712|Boku no Kanojo ga Majimesugiru Sho-bitch na Ken|0|10|2|Low
123e31|28755|Boruto: Naruto the Movie|0|1|2|Low
123e31|11241|Brave 10|0|12|2|Low
123e31|14345|Btooom!|0|12|2|Low
123e31|31478|Bungou Stray Dogs|0|12|2|Low
123e31|32867|Bungou Stray Dogs 2nd Season|0|12|2|Low
123e31|33071|Bungou Stray Dogs: Hitori Ayumu|0|1|2|Low
123e31|5356|Canaan|0|13|2|Low
123e31|28999|Charlotte|0|13|2|Low
123e31|31553|Charlotte: Tsuyoimono-tachi|0|1|2|Low
123e31|60|Chrno Crusade|0|24|2|Low
123e31|14741|Chuunibyou demo Koi ga Shitai!|0|12|2|Low
123e31|18671|Chuunibyou demo Koi ga Shitai! Ren|0|12|2|Low
123e31|21797|Chuunibyou demo Koi ga Shitai! Ren Lite|0|6|2|Low
123e31|23237|Chuunibyou demo Koi ga Shitai! Ren Specials|0|7|2|Low
123e31|27601|Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars|0|1|2|Low
123e31|16934|Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel|0|1|2|Low
123e31|30383|Classroom☆Crisis|0|13|2|Low
123e31|1575|Code Geass: Hangyaku no Lelouch|0|25|2|Low
123e31|2904|Code Geass: Hangyaku no Lelouch R2|0|25|2|Low
123e31|31318|Comet Lucifer|0|12|2|Low
123e31|31147|Concrete Revolutio: Choujin Gensou|0|13|2|Low
123e31|32313|Concrete Revolutio: Choujin Gensou - The Last Song|0|11|2|Low
123e31|13807|Corpse Party: Missing Footage|0|1|2|Low
123e31|15037|Corpse Party: Tortured Souls - Bougyakusareta Tamashii no Jukyou|0|4|2|Low
123e31|1|Cowboy Bebop|0|26|2|Low
123e31|20031|D-Frag!|0|12|2|Low
123e31|1482|D.Gray-man|0|103|2|Low
123e31|31636|Dagashi Kashi|0|12|2|Low
123e31|36049|Dagashi Kashi 2|0|12|2|Low
123e31|12549|Dakara Boku wa, H ga Dekinai.|0|12|2|Low
123e31|15325|Dakara Boku wa, H ga Dekinai. Recap|0|1|2|Low
123e31|14893|Dakara Boku wa, H ga Dekinai.: Mie Sugi! Mizugi Contest|0|1|2|Low
123e31|6747|Dance in the Vampire Bund|0|12|2|Low
123e31|30127|Danchigai|0|12|2|Low
123e31|31683|Danchigai: Juusan Goutou Sentou Ikitai!!|0|1|2|Low
123e31|16592|Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation|0|13|2|Low
123e31|26349|Danna ga Nani wo Itteiru ka Wakaranai Ken|0|13|2|Low
123e31|29067|Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me|0|13|2|Low
123e31|2025|Darker than Black: Kuro no Keiyakusha|0|25|2|Low
123e31|4182|Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita|0|1|2|Low
123e31|7338|Darker than Black: Kuro no Keiyakusha Gaiden|0|4|2|Low
123e31|6573|Darker than Black: Ryuusei no Gemini|0|12|2|Low
123e31|6880|Deadman Wonderland|0|12|2|Low
123e31|10418|Deadman Wonderland: Akai Knife Tsukai|0|1|2|Low
123e31|1535|Death Note|0|37|2|Low
123e31|28223|Death Parade|0|12|2|Low
123e31|33988|Demi-chan wa Kataritai|0|12|2|Low
123e31|35823|Demi-chan wa Kataritai: Demi-chan no Natsuyasumi|0|1|2|Low
123e31|16512|Devil Survivor 2 The Animation|0|13|2|Low
123e31|35120|Devilman: Crybaby|0|10|2|Low
123e31|31163|Dimension W|0|12|2|Low
123e31|31710|Divine Gate|0|12|2|Low
123e31|31339|Drifters|0|12|2|Low
123e31|28121|Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka|0|13|2|Low
123e31|32887|Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria|0|12|2|Low
123e31|6746|Durarara!!|0|24|2|Low
123e31|8408|Durarara!! Specials|0|2|2|Low
123e31|27833|Durarara!!x2 Ketsu|0|12|2|Low
123e31|23199|Durarara!!x2 Shou|0|12|2|Low
123e31|27831|Durarara!!x2 Ten|0|12|2|Low
123e31|226|Elfen Lied|0|13|2|Low
123e31|376|Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer|0|1|2|Low
123e31|32608|Endride|0|24|2|Low
123e31|790|Ergo Proxy|0|23|2|Low
123e31|3167|Eve no Jikan|0|6|2|Low
123e31|34662|Fate/Apocrypha|0|25|2|Low
123e31|14829|Fate/kaleid liner Prisma☆Illya|0|10|2|Low
123e31|27525|Fate/kaleid liner Prisma☆Illya 2wei Herz!|0|10|2|Low
123e31|20509|Fate/kaleid liner Prisma☆Illya 2wei!|0|10|2|Low
123e31|31706|Fate/kaleid liner Prisma☆Illya 3rei!!|0|12|2|Low
123e31|356|Fate/stay night|0|24|2|Low
123e31|22297|Fate/stay night: Unlimited Blade Works|0|12|2|Low
123e31|28701|Fate/stay night: Unlimited Blade Works 2nd Season|0|13|2|Low
123e31|31389|Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day|0|1|2|Low
123e31|10087|Fate/Zero|0|13|2|Low
123e31|11741|Fate/Zero 2nd Season|0|12|2|Low
123e31|31376|Flying Witch|0|12|2|Low
123e31|32696|Fukigen na Mononokean|0|13|2|Low
123e31|5114|Fullmetal Alchemist: Brotherhood|0|64|2|Low
123e31|24765|Gakkougurashi!|0|12|2|Low
123e31|30544|Gakusen Toshi Asterisk|0|12|2|Low
123e31|31737|Gakusen Toshi Asterisk 2nd Season|0|12|2|Low
123e31|25183|Gangsta.|0|12|2|Low
123e31|31561|Gangsta. Recap|0|1|2|Low
123e31|384|Gantz|0|13|2|Low
123e31|395|Gantz 2nd Stage|0|13|2|Low
123e31|28907|Gate: Jieitai Kanochi nite, Kaku Tatakaeri|0|12|2|Low
123e31|31637|Gate: Jieitai Kanochi nite, Kaku Tatakaeri 2nd Season|0|12|2|Low
