20e7|34618|Blend S|0|1|1|Low
20e7|14741|Chuunibyou demo Koi ga Shitai!|7|1|1|Low
20e7|235|Detective Conan|10|70|1|Low
20e7|10793|Guilty Crown|0|17|1|Low
20e7|877|Nana|5|1|1|Low
20e7|35994|Satsuriku no Tenshi|8|8|1|Low
20e7|37569|Sirius|8|7|1|Low
20e7|849|Suzumiya Haruhi no Yuuutsu|6|1|1|Low
20e7|11743|Toaru Majutsu no Index Movie: Endymion no Kiseki|7|1|1|Low
20e7|8425|Gosick|9|24|2|Low
20e7|31859|Hai to Gensou no Grimgar|8|11|2|Low
20e7|16528|Hal|7|1|2|Low
20e7|9760|Hoshi wo Ou Kodomo|7|1|2|Low
20e7|12189|Hyouka|8|22|2|Low
20e7|32281|Kimi no Na wa.|10|1|2|Low
20e7|28851|Koe no Katachi|10|1|2|Low
20e7|16782|Kotonoha no Niwa|8|1|2|Low
20e7|585|Mimi wo Sumaseba|9|1|2|Low
20e7|164|Mononoke Hime|8|1|2|Low
20e7|597|Neko no Ongaeshi|8|1|2|Low
20e7|32729|Orange|9|13|2|Low
20e7|721|Princess Tutu|6|38|2|Low
20e7|11499|Sankarea|8|12|2|Low
20e7|513|Tenkuu no Shiro Laputa|9|1|2|Low
20e7|33352|Violet Evergarden|8|13|2|Low
20e7|1681|Brave Story|0|0|3|Low
20e7|16592|Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation|0|0|3|Low
20e7|21995|Ao Haru Ride|0|0|6|Low
20e7|14669|Aura: Maryuuin Kouga Saigo no Tatakai|0|0|6|Low
20e7|8142|Colorful (Movie)|0|0|6|Low
20e7|4789|ef: A Tale of Melodies.|0|0|6|Low
20e7|10408|Hotarubi no Mori e|0|0|6|Low
20e7|32287|Kanamewo|0|0|6|Low
20e7|6045|Kimi ni Todoke|0|0|6|Low
20e7|11887|Kokoro Connect|0|0|6|Low
20e7|416|Kurenai no Buta|0|0|6|Low
20e7|21603|Mekakucity Actors|0|0|6|Low
20e7|4081|Natsume Yuujinchou|0|0|6|Low
20e7|34136|Orange: Mirai|0|0|6|Low
20e7|36632|Ore ga Suki nano wa Imouto dakedo Imouto ja Nai|0|0|6|Low
20e7|10588|Persona 4 the Animation|0|0|6|Low
20e7|35240|Princess Principal|7|0|6|Low
20e7|31240|Re:Zero kara Hajimeru Isekai Seikatsu|0|0|6|Low
20e7|30015|ReLIFE|0|0|6|Low
20e7|38366|Satsuriku no Tenshi ONA|0|0|6|Low
20e7|23273|Shigatsu wa Kimi no Uso|0|0|6|Low
20e7|37396|Shikioriori|0|0|6|Low
20e7|11757|Sword Art Online|0|0|6|Low
20e7|12445|Tasogare Otome x Amnesia|7|0|6|Low
20e7|2236|Toki wo Kakeru Shoujo|0|0|6|Low
20e7|36444|Touken Ranbu: Hanamaru - Makuai Kaisouroku|0|0|6|Low
