-606|32828|Amaama to Inazuma|9|2|1|Low
-606|35972|Fairy Tail: Final Series|0|2|1|Low
-606|37517|Happy Sugar Life|0|6|1|Low
-606|31988|Hibike! Euphonium 2|0|0|1|Low
-606|11597|Nisemonogatari|6|7|1|Low
-606|35994|Satsuriku no Tenshi|0|1|1|Low
-606|37450|Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai|0|2|1|Low
-606|33352|Violet Evergarden|10|3|1|Low
-606|31880|B Who I Want 2 B|0|1|2|Low
-606|20855|Bacterial Contamination|0|1|2|Low
-606|5081|Bakemonogatari|8|15|2|Low
-606|530|Bishoujo Senshi Sailor Moon|9|46|2|Low
-606|14751|Bishoujo Senshi Sailor Moon Crystal|5|26|2|Low
-606|740|Bishoujo Senshi Sailor Moon R|8|43|2|Low
-606|532|Bishoujo Senshi Sailor Moon S|6|38|2|Low
-606|997|Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito|8|1|2|Low
-606|1239|Bishoujo Senshi Sailor Moon SuperS|8|39|2|Low
-606|3076|Bishoujo Senshi Sailor Moon SuperS Special|7|3|2|Low
-606|1240|Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki|6|1|2|Low
-606|996|Bishoujo Senshi Sailor Moon: Sailor Stars|5|34|2|Low
-606|31043|Boku dake ga Inai Machi|10|12|2|Low
-606|31478|Bungou Stray Dogs|8|12|2|Low
-606|31048|Burenai Ai de|0|1|2|Low
-606|1689|Byousoku 5 Centimeter|7|3|2|Low
-606|30903|Children Record|0|2|2|Low
-606|10799|Chime|0|1|2|Low
-606|24823|Days|0|1|2|Low
-606|24429|Daze|0|1|2|Low
-606|28223|Death Parade|9|12|2|Low
-606|23483|Decorator|0|1|2|Low
-606|35120|Devilman: Crybaby|8|10|2|Low
-606|10691|Downloader|0|1|2|Low
-606|19137|EDEN|0|1|2|Low
-606|226|Elfen Lied|7|13|2|Low
-606|376|Elfen Lied: Tooriame nite Arui wa, Shoujo wa Ikani Shite Sono Shinjou ni Itatta ka? - Regenschauer|7|1|2|Low
-606|6702|Fairy Tail|8|175|2|Low
-606|22043|Fairy Tail (2014)|10|102|2|Low
-606|12049|Fairy Tail Movie 1: Houou no Miko|8|1|2|Low
-606|30778|Fairy Tail Movie 2: Dragon Cry|10|1|2|Low
-606|9982|Fairy Tail OVA|9|5|2|Low
-606|32930|Fairy Tail OVA (2016)|7|3|2|Low
-606|18393|Fairy Tail x Rave|7|1|2|Low
-606|19187|Fake Doll|0|1|2|Low
-606|22513|Freely Tomorrow|0|1|2|Low
-606|2890|Gake no Ue no Ponyo|9|1|2|Low
-606|24765|Gakkougurashi!|10|12|2|Low
-606|19521|GAME OVER feat. Hatsune Miku|0|1|2|Low
-606|11543|Hate You|0|1|2|Low
-606|28439|Hatsune Miku x Tetsuya Nomura|0|1|2|Low
-606|33905|Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto|0|1|2|Low
-606|27989|Hibike! Euphonium|10|13|2|Low
-606|28825|Himouto! Umaru-chan|7|12|2|Low
-606|35376|Himouto! Umaru-chan R|8|12|2|Low
-606|31234|Himouto! Umaru-chanS|8|12|2|Low
-606|33241|Honobono Log|7|10|2|Low
-606|19185|HORIZON feat. Hatsune Miku|0|1|2|Low
-606|578|Hotaru no Haka|9|1|2|Low
-606|33219|Kagerou Daze: In a Day's|6|1|2|Low
-606|34933|Kakegurui|8|12|2|Low
-606|14713|Kamisama Hajimemashita|8|13|2|Low
-606|18661|Kamisama Hajimemashita OVA|8|2|2|Low
-606|30709|Kamisama Hajimemashita: Kako-hen|7|4|2|Low
-606|33323|Kamisama Hajimemashita: Kamisama, Shiawase ni Naru|7|1|2|Low
-606|25681|Kamisama Hajimemashita◎|8|12|2|Low
-606|32491|Kanojo to Kanojo no Neko: Everything Flows|10|4|2|Low
-606|7711|Karigurashi no Arrietty|10|1|2|Low
-606|16662|Kaze Tachinu|8|1|2|Low
-606|32281|Kimi no Na wa.|10|1|2|Low
-606|22535|Kiseijuu: Sei no Kakuritsu|7|24|2|Low
-606|33206|Kobayashi-san Chi no Maid Dragon|10|13|2|Low
-606|28851|Koe no Katachi|9|1|2|Low
-606|34984|Koi wa Ameagari no You ni|10|12|2|Low
-606|16782|Kotonoha no Niwa|7|1|2|Low
-606|34599|Made in Abyss|10|13|2|Low
-606|9756|Mahou Shoujo Madoka★Magica|10|12|2|Low
-606|11981|Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari|9|1|2|Low
-606|36266|Mahou Shoujo Site|9|12|2|Low
-606|21603|Mekakucity Actors|9|12|2|Low
-606|10620|Mirai Nikki|10|26|2|Low
-606|8460|Mirai Nikki OVA|6|1|2|Low
-606|16762|Mirai Nikki: Redial|7|1|2|Low
-606|2246|Mononoke|10|12|2|Low
-606|20857|Nebula feat. Hatsune Miku|0|1|2|Low
-606|21451|Nihonbashi Koukashita R Keikaku|0|1|2|Low
-606|18897|Nisekoi|6|20|2|Low
-606|27787|Nisekoi:|5|12|2|Low
-606|20507|Noragami|10|12|2|Low
-606|30503|Noragami Aragoto|10|13|2|Low
-606|30885|Noragami Aragoto OVA|9|2|2|Low
-606|20767|Noragami OVA|8|2|2|Low
-606|21557|Omoide no Marnie|10|1|2|Low
-606|30276|One Punch Man|9|12|2|Low
-606|31772|One Punch Man Specials|8|6|2|Low
-606|31704|One Punch Man: Road to Hero|8|1|2|Low
-606|26243|Owari no Seraph|9|12|2|Low
-606|31378|Owari no Seraph: Kyuuketsuki Shahar|7|1|2|Low
-606|28927|Owari no Seraph: Nagoya Kessen-hen|10|12|2|Low
-606|8795|Panty & Stocking with Garterbelt|9|13|2|Low
-606|437|Perfect Blue|9|1|2|Low
-606|27775|Plastic Memories|10|13|2|Low
-606|2201|Pokemon Advanced Generation: Pokemon Ranger to Umi no Ouji Manaphy|0|1|2|Low
-606|4026|Pokemon Diamond & Pearl: Giratina to Sora no Hanataba Sheimi|0|1|2|Low
-606|1119|Pokemon: Celebi Toki wo Koeta Deai|0|1|2|Low
-606|1709|Pokemon: Mewtwo! Ware wa Koko ni Ari|0|1|2|Low
-606|23043|Re Boot|0|1|2|Low
-606|17913|Redial|0|1|2|Low
-606|11487|Sekiranun Graffiti|0|1|2|Low
-606|199|Sen to Chihiro no Kamikakushi|10|1|2|Low
-606|34240|Shelter|10|1|2|Low
-606|23273|Shigatsu wa Kimi no Uso|7|22|2|Low
-606|979|Street Fighter Zero The Animation|8|1|2|Low
-606|11757|Sword Art Online|4|25|2|Low
-606|15673|Tell Your World|0|1|2|Low
-606|2001|Tengen Toppa Gurren Lagann|4|27|2|Low
