Airiis|31646|3-gatsu no Lion|0|6|1|Low
Airiis|36704|Free!: Dive to the Future|0|2|1|Low
Airiis|2041|Ai to Yuuki no Pig Girl Tonde Buurin|5|51|2|Low
Airiis|101|Air|6|13|2|Low
Airiis|656|Air in Summer|4|2|2|Low
Airiis|713|Air Movie|5|1|2|Low
Airiis|30123|Akagami no Shirayuki-hime|6|12|2|Low
Airiis|31173|Akagami no Shirayuki-hime 2nd Season|8|12|2|Low
Airiis|22199|Akame ga Kill!|6|24|2|Low
Airiis|26449|Akame ga Kill! Recap|7|1|2|Low
Airiis|25013|Akatsuki no Yona|7|24|2|Low
Airiis|30370|Akatsuki no Yona OVA|6|3|2|Low
Airiis|15085|Amnesia|5|12|2|Low
Airiis|20655|Amnesia OVA|5|1|2|Low
Airiis|6547|Angel Beats!|7|13|2|Low
Airiis|2810|Anime Himitsu no Hanazono|6|39|2|Low
Airiis|9989|Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.|7|11|2|Low
Airiis|21995|Ao Haru Ride|5|12|2|Low
Airiis|9919|Ao no Exorcist|7|25|2|Low
Airiis|11737|Ao no Exorcist Movie|4|1|2|Low
Airiis|11266|Ao no Exorcist: Kuro no Iede|5|1|2|Low
Airiis|10647|Ao no Exorcist: Ura Ex|5|10|2|Low
Airiis|7193|Aoi Bungaku Series|8|12|2|Low
Airiis|7647|Arakawa Under the Bridge|9|13|2|Low
Airiis|9074|Arakawa Under the Bridge x Bridge|9|13|2|Low
Airiis|12967|Arcana Famiglia|3|12|2|Low
Airiis|28249|Arslan Senki (TV)|9|25|2|Low
Airiis|30953|Arslan Senki (TV) Specials|6|8|2|Low
Airiis|31128|Arslan Senki (TV): Dakkan no Yaiba|6|1|2|Low
Airiis|31821|Arslan Senki (TV): Fuujin Ranbu|7|8|2|Low
Airiis|104|Ayashi no Ceres|7|24|2|Low
Airiis|2251|Baccano!|8|13|2|Low
Airiis|3901|Baccano! Specials|7|3|2|Low
Airiis|5081|Bakemonogatari|5|15|2|Low
Airiis|6948|Bakemonogatari Recap|5|1|2|Low
Airiis|7674|Bakuman.|6|25|2|Low
Airiis|10030|Bakuman. 2nd Season|6|25|2|Low
Airiis|22789|Barakamon|6|12|2|Low
Airiis|57|Beck|6|26|2|Low
Airiis|530|Bishoujo Senshi Sailor Moon|8|46|2|Low
Airiis|14751|Bishoujo Senshi Sailor Moon Crystal|7|26|2|Low
Airiis|31733|Bishoujo Senshi Sailor Moon Crystal Season III|6|13|2|Low
Airiis|740|Bishoujo Senshi Sailor Moon R|8|43|2|Low
Airiis|531|Bishoujo Senshi Sailor Moon R: The Movie|7|1|2|Low
Airiis|532|Bishoujo Senshi Sailor Moon S|0|38|2|Low
Airiis|997|Bishoujo Senshi Sailor Moon S: Kaguya Hime no Koibito|6|1|2|Low
Airiis|1239|Bishoujo Senshi Sailor Moon SuperS|7|39|2|Low
Airiis|1278|Bishoujo Senshi Sailor Moon SuperS Gaiden: Ami-chan no Hatsukoi|6|1|2|Low
Airiis|3076|Bishoujo Senshi Sailor Moon SuperS Special|5|3|2|Low
Airiis|1240|Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki|4|1|2|Low
Airiis|996|Bishoujo Senshi Sailor Moon: Sailor Stars|9|34|2|Low
Airiis|20787|Black Bullet|8|13|2|Low
Airiis|889|Black Lagoon|9|12|2|Low
Airiis|8440|Black Lagoon Omake|5|7|2|Low
Airiis|4901|Black Lagoon: Roberta's Blood Trail|8|5|2|Low
Airiis|1519|Black Lagoon: The Second Barrage|8|12|2|Low
Airiis|7059|Black★Rock Shooter (OVA)|5|1|2|Low
Airiis|1686|Bleach Movie 1: Memories of Nobody|6|1|2|Low
Airiis|2889|Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru|8|1|2|Low
Airiis|762|Bleach: Memories in the Rain|6|1|2|Low
Airiis|834|Bleach: The Sealed Sword Frenzy|5|1|2|Low
Airiis|150|Blood+|10|50|2|Low
Airiis|10490|Blood-C|2|12|2|Low
Airiis|405|Blood: The Last Vampire|5|1|2|Low
Airiis|31043|Boku dake ga Inai Machi|7|12|2|Low
Airiis|1222|Bokura ga Ita|7|26|2|Low
Airiis|11241|Brave 10|5|12|2|Low
Airiis|14345|Btooom!|7|12|2|Low
Airiis|1689|Byousoku 5 Centimeter|6|3|2|Low
Airiis|2116|Captain Tsubasa|6|128|2|Low
Airiis|1674|Captain Tsubasa J|6|47|2|Low
Airiis|2120|Captain Tsubasa: Asu ni Mukatte Hashire!|5|1|2|Low
Airiis|2119|Captain Tsubasa: Ayaushi! Zen Nihon Jr.|6|1|2|Low
Airiis|2118|Captain Tsubasa: Europe Daikessen|6|1|2|Low
Airiis|2122|Captain Tsubasa: Saikyou no Teki! Holland Youth|5|1|2|Low
Airiis|2121|Captain Tsubasa: Sekai Daikessen!! Jr. World Cup|5|1|2|Low
Airiis|10800|Chihayafuru|6|25|2|Low
Airiis|14397|Chihayafuru 2|6|25|2|Low
Airiis|2167|Clannad|9|23|2|Low
Airiis|1723|Clannad Movie|6|1|2|Low
Airiis|4181|Clannad: After Story|10|24|2|Low
Airiis|6351|Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen|8|1|2|Low
Airiis|4059|Clannad: Mou Hitotsu no Sekai, Tomoyo-hen|8|1|2|Low
Airiis|1575|Code Geass: Hangyaku no Lelouch|6|25|2|Low
Airiis|1953|Code Geass: Hangyaku no Lelouch Picture Drama|3|9|2|Low
Airiis|2904|Code Geass: Hangyaku no Lelouch R2|6|25|2|Low
Airiis|11703|Code:Breaker|6|13|2|Low
Airiis|15633|Code:Breaker OVA|3|3|2|Low
Airiis|9479|Coppelion|4|13|2|Low
Airiis|1|Cowboy Bebop|10|26|2|Low
Airiis|5|Cowboy Bebop: Tengoku no Tobira|7|1|2|Low
Airiis|4037|Cowboy Bebop: Yose Atsume Blues|6|1|2|Low
Airiis|1482|D.Gray-man|10|103|2|Low
Airiis|32370|D.Gray-man Hallow|6|13|2|Low
Airiis|61|D.N.Angel|7|26|2|Low
Airiis|6747|Dance in the Vampire Bund|5|12|2|Low
Airiis|8211|Dance in the Vampire Bund Recap|3|1|2|Low
Airiis|8915|Dantalian no Shoka|3|12|2|Low
Airiis|2025|Darker than Black: Kuro no Keiyakusha|10|25|2|Low
Airiis|4182|Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita|8|1|2|Low
Airiis|7338|Darker than Black: Kuro no Keiyakusha Gaiden|9|4|2|Low
Airiis|6573|Darker than Black: Ryuusei no Gemini|7|12|2|Low
Airiis|2748|Dash! Kappei|6|65|2|Low
