Adychan|1735|Naruto: Shippuuden|8|0|1|Low
Adychan|21|One Piece|0|12|1|Low
Adychan|9919|Ao no Exorcist|8|25|2|Low
Adychan|1535|Death Note|8|37|2|Low
Adychan|5114|Fullmetal Alchemist: Brotherhood|9|64|2|Low
Adychan|8074|Highschool of the Dead|8|12|2|Low
Adychan|14467|K|7|13|2|Low
Adychan|20|Naruto|8|220|2|Low
Adychan|527|Pokemon|5|276|2|Low
Adychan|2418|Stranger: Mukou Hadan|8|1|2|Low
Adychan|11757|Sword Art Online|0|25|2|Low
Adychan|2001|Tengen Toppa Gurren Lagann|10|27|2|High
Adychan|6702|Fairy Tail|0|0|6|Low
Adychan|202|Wolf's Rain|0|0|6|Low
