56782|2025|Darker than Black: Kuro no Keiyakusha|0|7|1|Low
56782|263|Hajime no Ippo|0|0|1|Low
56782|1604|Katekyo Hitman Reborn!|0|27|1|Low
56782|68|Black Cat|0|23|2|Low
56782|1575|Code Geass: Hangyaku no Lelouch|0|25|2|Low
56782|2904|Code Geass: Hangyaku no Lelouch R2|0|25|2|Low
56782|226|Elfen Lied|0|13|2|Low
56782|121|Fullmetal Alchemist|0|51|2|Low
56782|430|Fullmetal Alchemist: The Conqueror of Shamballa|0|1|2|Low
56782|2581|Mobile Suit Gundam 00|0|25|2|Low
56782|164|Mononoke Hime|0|1|2|Low
56782|20|Naruto|0|220|2|Low
56782|44|Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen|0|4|2|Low
56782|3457|Vampire Knight|0|13|2|Low
56782|4181|Clannad: After Story|0|1|3|Low
56782|1535|Death Note|0|11|3|Low
56782|820|Ginga Eiyuu Densetsu|0|1|3|Low
56782|1735|Naruto: Shippuuden|0|0|3|Low
56782|199|Sen to Chihiro no Kamikakushi|0|0|3|Low
56782|341|Spiral: Suiri no Kizuna|0|1|3|Low
56782|2994|Death Note: Rewrite|0|0|4|Low
56782|269|Bleach|0|0|6|Low
56782|934|Higurashi no Naku Koro ni|0|0|6|Low
56782|853|Ouran Koukou Host Club|0|0|6|Low
56782|5958|Sora no Otoshimono|0|0|6|Low
56782|849|Suzumiya Haruhi no Yuuutsu|0|0|6|Low
56782|2001|Tengen Toppa Gurren Lagann|0|0|6|Low
