-7|15225|Hentai Ouji to Warawanai Neko.|10|2|1|Low
-7|8074|Highschool of the Dead|0|4|1|Low
-7|12189|Hyouka|0|2|1|Medium
-7|16001|Kokoro Connect: Michi Random|0|1|1|Low
-7|13655|Little Busters!|0|1|1|Low
-7|1887|Lucky☆Star|0|0|1|Medium
-7|6512|Nyan Koi!|0|1|1|Low
-7|8769|Ore no Imouto ga Konnani Kawaii Wake ga Nai|0|2|1|Low
-7|10495|Yuru Yuri|0|5|1|Low
-7|101|Air|8|13|2|Low
-7|11111|Another|9|12|2|Low
-7|4975|ChäoS;HEAd|7|12|2|Low
-7|14741|Chuunibyou demo Koi ga Shitai!|10|12|2|Medium
-7|15687|Chuunibyou demo Koi ga Shitai! Lite|10|6|2|Low
-7|2167|Clannad|10|23|2|Low
-7|4181|Clannad: After Story|10|24|2|Low
-7|6351|Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen|8|1|2|Low
-7|4059|Clannad: Mou Hitotsu no Sekai, Tomoyo-hen|9|1|2|Low
-7|5680|K-On!|10|13|2|Low
-7|9617|K-On! Movie|9|1|2|Low
-7|7791|K-On!!|10|26|2|Low
-7|6862|K-On!: Live House!|8|1|2|Low
-7|1530|Kanon (2006)|9|24|2|Low
-7|11887|Kokoro Connect|8|13|2|Low
-7|10620|Mirai Nikki|9|26|2|Low
-7|9253|Steins;Gate|10|24|2|Low
-7|11757|Sword Art Online|9|25|2|Low
-7|16417|Tamako Market|10|12|2|Low
-7|12291|Acchi Kocchi (TV)|0|0|6|Low
-7|16201|Aku no Hana|0|0|6|Low
-7|6547|Angel Beats!|0|0|6|Low
-7|9989|Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.|0|0|6|Low
-7|6166|Asobi ni Iku yo!|0|0|6|Low
-7|9736|Astarotte no Omocha!|0|0|6|Low
-7|7817|B-gata H-kei|0|0|6|Low
-7|10196|Baby Princess 3D Paradise 0 [Love]|0|0|6|Low
-7|530|Bishoujo Senshi Sailor Moon|0|0|6|Low
-7|1639|Boku no Pico|0|0|6|Low
-7|10719|Boku wa Tomodachi ga Sukunai|0|0|6|Low
-7|232|Cardcaptor Sakura|0|0|6|Low
-7|6880|Deadman Wonderland|0|0|6|Low
-7|16512|Devil Survivor 2 The Animation|0|0|6|Low
-7|226|Elfen Lied|0|0|6|Low
-7|120|Fruits Basket|0|0|6|Low
-7|14131|Girls & Panzer|0|0|6|Low
-7|11785|Haiyore! Nyaruko-san|0|0|6|Low
-7|9289|Hanasaku Iroha|0|0|6|Low
-7|14175|Hanasaku Iroha: Home Sweet Home|0|0|6|Low
-7|9515|Highschool of the Dead: Drifters of the Dead|0|0|6|Low
-7|8525|Kami nomi zo Shiru Sekai|0|0|6|Low
-7|10080|Kami nomi zo Shiru Sekai II|0|0|6|Low
-7|7265|Kara no Shoujo|0|0|6|Low
-7|3654|Macademi Wasshoi!|0|0|6|Low
-7|9756|Mahou Shoujo Madoka★Magica|0|0|6|Low
-7|1509|Mamotte! Lollipop|0|0|6|Low
-7|9335|Megane na Kanojo|0|0|6|Low
-7|2367|Moetan|0|0|6|Low
-7|11021|Muv-Luv Alternative: Total Eclipse|0|0|6|Low
-7|12119|Natsu-iro Kiseki|0|0|6|Low
-7|6030|Needless|0|0|6|Low
-7|1210|NHK ni Youkoso!|0|0|6|Low
-7|10165|Nichijou|0|0|6|Low
-7|14199|Oniichan dakedo Ai sae Areba Kankeinai yo ne!|0|0|6|Low
-7|10020|Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials|0|0|6|Low
-7|13659|Ore no Imouto ga Konnani Kawaii Wake ga Nai.|0|0|6|Low
-7|14749|Ore no Kanojo to Osananajimi ga Shuraba Sugiru|0|0|6|Low
-7|5391|Pico to Chico|0|0|6|Low
-7|4866|Pico x CoCo x Chico|0|0|6|Low
-7|13599|Robotics;Notes|0|0|6|Low
-7|13759|Sakurasou no Pet na Kanojo|0|0|6|Low
-7|11499|Sankarea|0|0|6|Low
-7|2476|School Days|0|0|6|Low
-7|8675|Seitokai Yakuindomo|0|0|6|Low
-7|8557|Shinryaku! Ika Musume|0|0|6|Low
-7|10378|Shinryaku!? Ika Musume|0|0|6|Low
-7|11577|Steins;Gate Movie: Fuka Ryouiki no Déjà vu|0|0|6|Low
-7|3667|Strike Witches|0|0|6|Low
-7|6381|Strike Witches 2|0|0|6|Low
-7|9751|Strike Witches Movie|0|0|6|Low
-7|849|Suzumiya Haruhi no Yuuutsu|0|0|6|Low
-7|7768|Tantei Opera Milky Holmes|0|0|6|Low
-7|11341|Tantei Opera Milky Holmes Dai 2 Maku|0|0|6|Low
-7|6213|Toaru Kagaku no Railgun|0|0|6|Low
-7|14227|Tonari no Kaibutsu-kun|0|0|6|Low
-7|4224|Toradora!|0|0|6|Low
-7|4896|Umineko no Naku Koro ni|0|0|6|Low
-7|6956|Working!!|0|0|6|Low
-7|10521|Working'!!|0|0|6|Low
-7|550|Yu☆Gi☆Oh!|0|0|6|Low
-7|12403|Yuru Yuri♪♪|0|0|6|Low
