Darkreaper70
VK11
avrc
mulderman
nihil
Xadyu3000
Ishmael
Friendlysoul
Lofoc
Kamapuaa
SilentOne
zq
Kiseki
DMXX
Kionniko
XMURADX
NoyaChan
Sakura__
Genix
Bloodshot-Shanks
Zatoichi
VARIAchan
SpiritGT
abreugus
Chouninatte
Ranxomare
Ulquiorra
joe_g7
